Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2007-03-06,435.0,439.0,404.0,414.4,417.94192881,85068.0,2626.0,35553484.0,27283.0,32.07,35.0,-20.6
2007-03-05,441.0,441.0,416.0,418.6,427.505222692,118617.0,2986.0,50709387.0,53873.0,45.42,25.0,-22.4
2007-03-02,458.7,471.95,448.0,450.85,462.219080909,68089.0,2416.0,31472035.0,23474.0,34.48,23.95,-7.85
2007-03-01,472.5,474.4,447.0,456.7,456.515466457,105551.0,3147.0,48185664.0,32351.0,30.65,27.4,-15.8
2007-02-28,449.55,474.0,430.0,469.75,457.803249002,225854.0,4831.0,103396695.0,67612.0,29.94,44.0,20.2
2007-02-27,472.5,476.0,460.1,463.65,468.604995014,64184.0,1994.0,30076943.0,19596.0,30.53,15.9,-8.85
2007-02-26,467.5,476.0,465.0,472.1,470.608699153,74513.0,2557.0,35066466.0,19628.0,26.34,11.0,4.6
2007-02-23,474.05,486.25,463.25,467.2,473.610598146,155631.0,4063.0,73708491.0,36728.0,23.6,23.0,-6.85
2007-02-22,475.1,483.45,471.5,473.5,477.640421585,57687.0,1530.0,27553643.0,13555.0,23.5,11.95,-1.6
2007-02-21,480.0,488.05,475.15,479.95,482.264786906,67881.0,2090.0,32736616.0,14976.0,22.06,12.9,-0.05
2007-02-19,505.35,508.0,493.5,496.6,500.391114304,165637.0,3781.0,82883283.0,49869.0,30.11,14.5,-8.75
2007-02-15,495.0,510.0,492.15,502.8,501.20190141,222782.0,5401.0,111658762.0,67014.0,30.08,17.85,7.8
2007-02-14,460.0,496.0,450.05,485.15,473.125795844,214395.0,5436.0,101435805.0,62732.0,29.26,45.95,25.15
2007-02-13,448.55,474.9,435.0,458.95,463.005159544,256418.0,5600.0,118722857.0,53571.0,20.89,39.9,10.4
2007-02-12,480.0,483.0,445.25,449.6,460.513775758,139956.0,3019.0,64451666.0,60497.0,43.23,37.75,-30.4
2007-02-09,500.35,512.0,480.05,484.5,497.367788961,197423.0,4039.0,98191841.0,47717.0,24.17,31.95,-15.85
2007-02-08,494.9,503.0,485.1,497.05,494.62237455,120646.0,2105.0,59674211.0,48224.0,39.97,17.9,2.15
2007-02-07,497.5,497.5,483.0,490.2,490.525109657,96437.0,1967.0,47304770.0,33090.0,34.31,14.5,-7.3
2007-02-06,508.75,511.0,492.1,495.75,501.565653662,149588.0,3090.0,75028203.0,40686.0,27.2,18.9,-13.0
2007-02-05,493.5,514.45,482.0,504.35,504.038126948,332783.0,6446.0,167735320.0,75381.0,22.65,32.45,10.85
2007-02-02,487.0,499.9,487.0,491.45,494.400048615,189242.0,3246.0,93561254.0,62005.0,32.76,12.9,4.45
2007-02-01,474.2,492.0,471.1,486.55,481.20027875,130583.0,2673.0,62836576.0,46752.0,35.8,20.9,12.35
2007-01-31,488.45,489.8,467.1,472.1,477.095418237,291569.0,3439.0,139106234.0,156564.0,53.7,22.7,-16.35
2007-01-29,485.0,495.6,483.05,484.95,488.911388897,137116.0,2948.0,67037574.0,29258.0,21.34,12.55,-0.05
2007-01-25,479.0,487.5,478.05,481.45,481.954208977,114826.0,2252.0,55340874.0,30056.0,26.18,9.45,2.45
2007-01-24,470.9,478.8,470.1,475.8,474.365744523,82019.0,1697.0,38907004.0,27464.0,33.48,8.7,4.9
2007-01-22,490.0,490.0,475.5,480.9,480.778318516,78288.0,1925.0,37639173.0,17764.0,22.69,14.5,-9.1
2007-01-19,502.0,502.0,482.1,485.45,488.345280571,166482.0,3532.0,81300699.0,34808.0,20.91,19.9,-16.55
2007-01-18,499.0,515.0,485.0,494.55,504.975547367,459746.0,8622.0,232160488.0,104981.0,22.83,30.0,-4.45
2007-01-17,483.8,502.0,478.0,497.8,494.178356025,497903.0,8939.0,246052886.0,100649.0,20.21,24.0,14.0
2007-01-16,481.8,494.25,478.1,479.95,485.402356516,235008.0,4955.0,114073437.0,44417.0,18.9,16.15,-1.85
2007-01-15,473.0,484.0,468.1,475.75,477.530681653,178478.0,3932.0,85228721.0,35296.0,19.78,15.9,2.75
2007-01-12,464.0,480.0,462.0,469.7,471.644765718,192290.0,4185.0,90692572.0,42127.0,21.91,18.0,5.7
2007-01-11,457.55,465.9,456.5,459.65,461.011039594,129262.0,2576.0,59591209.0,29789.0,23.05,9.4,2.1
2007-01-10,472.2,474.1,455.5,456.85,464.206343021,212990.0,4507.0,98871309.0,60991.0,28.64,18.6,-15.35
2007-01-09,492.4,501.8,456.0,471.85,485.928417771,609425.0,11276.0,296136926.0,119520.0,19.61,45.8,-20.55
2007-01-08,459.8,491.9,450.0,488.1,478.713457491,752213.0,14015.0,360094486.0,166074.0,22.08,41.9,28.3
2007-01-04,458.7,465.0,450.0,452.6,457.085643803,120394.0,2512.0,55030369.0,32676.0,27.14,15.0,-6.1
2007-01-03,456.0,466.3,452.2,454.45,458.283398224,98628.0,2334.0,45199575.0,18712.0,18.97,14.1,-1.55
2007-01-02,461.25,464.9,452.25,453.9,457.976007545,79525.0,1626.0,36420542.0,24903.0,31.31,12.65,-7.35
2006-12-29,458.8,469.9,457.0,461.55,463.881719912,228407.0,3615.0,105953832.0,61853.0,27.08,12.9,2.75
2006-12-28,467.5,467.5,453.1,454.9,458.966290278,108930.0,2548.0,49995198.0,30601.0,28.09,14.4,-12.6
2006-12-27,468.95,474.35,460.0,464.5,467.959582801,228764.0,3651.0,107052306.0,89520.0,39.13,14.35,-4.45
2006-12-26,464.6,476.4,462.5,465.5,468.82763124,236609.0,4778.0,110928837.0,71198.0,30.09,13.9,0.9
2006-12-22,443.7,467.8,440.0,456.55,452.902383387,143787.0,2973.0,65121475.0,63220.0,43.97,27.8,12.85
2006-12-21,440.0,448.0,434.0,441.25,441.488221485,97126.0,2406.0,42879985.0,16449.0,16.94,14.0,1.25
2006-12-20,456.0,458.5,436.2,439.7,446.745445877,199270.0,4062.0,89022965.0,36897.0,18.52,22.3,-16.3
2006-12-19,447.0,459.4,439.0,451.45,451.6744947,395161.0,7518.0,178484145.0,69562.0,17.6,20.4,4.45
2006-12-18,446.0,449.4,424.0,446.35,440.324234575,238201.0,5284.0,104885673.0,38721.0,16.26,25.4,0.35
2006-12-15,445.0,449.9,442.0,446.0,445.322240316,130803.0,2619.0,58249485.0,30288.0,23.16,7.9,1.0
2006-12-14,436.0,446.9,435.0,441.8,441.846505323,171146.0,3686.0,75620262.0,29909.0,17.48,11.9,5.8
2006-12-13,415.05,439.8,408.0,434.25,422.458742186,263950.0,5825.0,111507985.0,48096.0,18.22,31.8,19.2
2006-12-12,438.2,452.4,403.0,414.55,435.007986071,373901.0,7667.0,162649921.0,60213.0,16.1,49.4,-23.65
2006-12-11,454.8,455.0,433.0,438.05,442.920357938,239371.0,4556.0,106022289.0,78560.0,32.82,22.0,-16.75
2006-12-08,462.0,469.0,447.0,451.85,460.686201549,384304.0,6536.0,177043550.0,78244.0,20.36,22.0,-10.15
2006-12-07,448.95,465.95,443.1,457.95,457.564594655,466455.0,8371.0,213433293.0,94014.0,20.15,22.85,9.0
2006-12-06,455.0,463.0,440.0,445.9,447.640599386,242181.0,4329.0,108410048.0,67165.0,27.73,23.0,-9.1
2006-12-01,429.7,472.0,425.5,464.6,459.361021376,1532286.0,21612.0,703872462.0,252443.0,16.47,46.5,34.9
2006-11-30,434.95,435.0,423.0,427.25,429.405409173,150633.0,2867.0,64682625.0,45697.0,30.34,12.0,-7.7
2006-11-29,431.9,437.0,427.5,430.45,432.400817196,92022.0,2131.0,39790388.0,25861.0,28.1,9.5,-1.45
2006-11-28,435.0,435.0,423.0,428.55,429.422212348,148539.0,2825.0,63785946.0,43317.0,29.16,12.0,-6.45
2006-11-27,447.6,448.4,435.0,437.85,440.86618184,168445.0,3357.0,74261704.0,36920.0,21.92,13.4,-9.75
2006-11-24,450.8,461.4,442.55,445.65,453.05081352,547866.0,8627.0,248211137.0,118090.0,21.55,18.85,-5.15
2006-11-23,432.2,454.0,431.0,446.95,445.287681846,650552.0,12155.0,289682792.0,101373.0,15.58,23.0,14.75
2006-11-22,427.25,437.95,423.0,428.05,430.27126739,211474.0,4382.0,90991186.0,45855.0,21.68,14.95,0.8
2006-11-21,418.0,434.7,417.0,424.65,426.947685693,223285.0,4656.0,95331014.0,43275.0,19.38,17.7,6.65
2006-11-20,430.0,430.0,405.0,414.7,413.644400614,239812.0,5348.0,99196891.0,46403.0,19.35,25.0,-15.3
2006-11-17,445.0,460.0,422.0,428.0,441.452631065,593923.0,10111.0,262188871.0,131303.0,22.11,38.0,-17.0
2006-11-16,432.9,447.95,427.0,434.15,439.326828426,388066.0,7849.0,170487805.0,57184.0,14.74,20.95,1.25
2006-11-15,440.75,445.0,426.1,429.35,435.118763839,198259.0,3491.0,86266211.0,52791.0,26.63,18.9,-11.4
2006-11-14,444.75,456.8,435.6,437.45,445.201999321,338615.0,5306.0,150752075.0,82047.0,24.23,21.2,-7.3
2006-11-13,448.4,451.7,440.0,441.45,444.550600382,178220.0,3135.0,79227808.0,54852.0,30.78,11.7,-6.95
2006-11-10,450.0,458.35,444.15,445.9,451.312374692,212975.0,3779.0,96118253.0,45234.0,21.24,14.2,-4.1
2006-11-09,452.0,459.95,442.0,448.6,452.714754064,284891.0,5395.0,128974359.0,38043.0,13.35,17.95,-3.4
2006-11-08,464.0,466.6,439.0,447.55,452.75855754,318345.0,6669.0,144133423.0,69720.0,21.9,27.6,-16.45
2006-11-07,472.8,481.8,462.0,464.25,473.47920257,611013.0,9938.0,289301948.0,112394.0,18.39,19.8,-8.55
2006-11-06,447.0,475.0,438.05,468.9,462.633164057,913302.0,15250.0,422523794.0,120975.0,13.25,36.95,21.9
2006-11-03,462.0,464.45,442.2,446.4,451.01351632,466991.0,9754.0,210619253.0,106573.0,22.82,22.25,-15.6
2006-11-02,463.0,473.0,455.0,460.35,465.089002379,1167407.0,18233.0,542948157.0,149039.0,12.77,18.0,-2.65
2006-11-01,434.45,464.8,422.25,459.7,446.44898748,1782484.0,23170.0,795788177.0,178622.0,10.02,42.55,25.25
2006-10-31,445.0,458.0,427.3,432.6,443.696833253,886367.0,14231.0,393278231.0,159121.0,17.95,30.7,-12.4
2006-10-30,399.8,447.0,397.05,439.05,425.903596074,1897319.0,22938.0,808074985.0,243438.0,12.83,49.95,39.25
2006-10-27,399.9,413.5,387.15,401.55,403.028630635,1285581.0,16821.0,518125950.0,155053.0,12.06,26.35,1.65
2006-10-26,382.1,402.0,380.0,396.35,395.208560377,1222049.0,13992.0,482964226.0,253188.0,20.72,22.0,14.25
2006-10-23,350.0,382.95,349.45,377.25,370.038341062,946244.0,13631.0,350146560.0,118740.0,12.55,33.5,27.25
2006-10-21,344.9,349.9,342.1,346.65,345.30276091,45782.0,714.0,15808651.0,20668.0,45.14,7.8,1.75
2006-10-20,346.65,350.0,338.15,341.75,344.371391741,69043.0,1225.0,23776434.0,26286.0,38.07,11.85,-4.9
2006-10-19,349.9,353.4,339.2,343.2,346.086700904,43033.0,893.0,14893149.0,15220.0,35.37,14.2,-6.7
2006-10-18,348.0,353.4,347.1,347.65,349.412145499,32440.0,709.0,11334930.0,10079.0,31.07,6.3,-0.35
2006-10-13,356.9,363.9,350.25,351.65,356.993178095,96454.0,1884.0,34433420.0,26706.0,27.69,13.65,-5.25
2006-10-12,355.95,356.0,347.55,352.8,351.316908616,148516.0,2028.0,52176182.0,68283.0,45.98,8.45,-3.15
2006-10-11,368.35,371.0,351.55,354.0,360.94439431,121894.0,2575.0,43996956.0,28451.0,23.34,19.45,-14.35
2006-10-10,366.2,375.9,361.9,365.15,369.668176113,284431.0,4962.0,105145089.0,42659.0,15.0,14.0,-1.05
2006-10-09,360.0,371.4,353.0,365.25,365.390076029,345789.0,5928.0,126347869.0,63711.0,18.42,18.4,5.25
2006-10-06,364.4,364.4,352.2,358.8,358.131962955,183453.0,3154.0,65700383.0,56545.0,30.82,12.2,-5.6
2006-10-05,350.05,371.4,350.05,362.8,363.534357507,629906.0,10052.0,228992473.0,119472.0,18.97,21.35,12.75
2006-10-04,355.2,360.4,346.05,347.3,353.793016689,302063.0,5176.0,106867780.0,51597.0,17.08,14.35,-7.9
2006-10-03,351.0,361.8,342.7,354.2,355.216532441,817157.0,11480.0,290267676.0,65507.0,8.02,19.1,3.2
2006-09-29,335.95,355.15,329.1,350.85,344.889594131,662972.0,10230.0,228652144.0,89891.0,13.56,26.05,14.9
2006-09-28,354.55,354.6,332.3,334.65,342.130997124,321946.0,5712.0,110147706.0,61365.0,19.06,22.3,-19.9
2006-09-27,336.0,361.45,334.0,350.7,350.610753672,1825330.0,24758.0,639980327.0,207266.0,11.35,27.45,14.7
2006-09-26,293.55,345.0,292.1,332.35,326.087324259,1609610.0,21669.0,524873418.0,236190.0,14.67,52.9,38.8
2006-09-25,296.25,296.25,289.55,290.55,293.054518088,57137.0,1072.0,16744256.0,18431.0,32.26,6.7,-5.7
2006-09-22,292.0,302.5,292.0,294.25,296.764440485,122347.0,2833.0,36308239.0,31720.0,25.93,10.5,2.25
2006-09-21,292.25,304.0,292.0,295.5,298.185952672,257985.0,4813.0,76927503.0,48232.0,18.7,12.0,3.25
2006-09-20,278.0,292.9,273.0,289.25,287.198162188,157361.0,3022.0,45193790.0,32950.0,20.94,19.9,11.25
2006-09-19,289.5,290.0,274.2,279.1,284.981347401,37153.0,717.0,10587912.0,14635.0,39.39,15.8,-10.4
2006-09-18,287.4,296.0,285.5,287.1,291.445116042,95957.0,1391.0,27966199.0,27396.0,28.55,10.5,-0.3
2006-09-15,292.9,293.5,283.05,285.25,287.611942545,46506.0,897.0,13375681.0,14617.0,31.43,10.45,-7.65
2006-09-14,290.0,293.5,286.5,291.3,290.325892133,55457.0,1036.0,16100603.0,23076.0,41.61,7.0,1.3
2006-09-13,285.4,294.5,284.0,287.55,290.071643342,100107.0,1776.0,29038202.0,31684.0,31.65,10.5,2.15
2006-09-12,280.5,287.4,272.0,283.4,280.620990406,113509.0,2500.0,31853008.0,22682.0,19.98,15.4,2.9
2006-09-11,294.0,295.7,275.0,278.2,285.978114274,65842.0,1310.0,18829371.0,28586.0,43.42,20.7,-15.8
2006-09-08,296.0,301.5,291.1,292.45,296.501528059,73950.0,1404.0,21926288.0,20673.0,27.96,10.4,-3.55
2006-09-07,298.0,301.95,292.1,294.65,297.145841814,98264.0,1779.0,29198739.0,25600.0,26.05,9.85,-3.35
2006-09-06,307.0,311.9,300.0,301.15,306.432630703,300300.0,4996.0,92021719.0,64575.0,21.5,11.9,-5.85
2006-09-05,282.95,308.4,281.0,303.0,299.003931264,658058.0,10262.0,196761929.0,127877.0,19.43,27.4,20.05
2006-09-04,279.95,283.0,276.2,280.3,280.669451038,99005.0,1398.0,27787679.0,36587.0,36.95,6.8,0.35
2006-09-01,280.05,283.6,273.5,277.9,279.300215732,137671.0,2486.0,38451540.0,25302.0,18.38,10.1,-2.15
2006-08-30,275.5,278.0,269.25,273.75,272.288031587,79526.0,843.0,21653978.0,45211.0,56.85,8.75,-1.75
2006-08-29,279.05,280.95,272.3,275.8,277.403488,93750.0,717.0,26006577.0,69584.0,74.22,8.65,-3.25
2006-08-28,277.0,279.1,274.15,276.75,277.460875816,83465.0,820.0,23158272.0,49240.0,58.99,4.95,-0.25
2006-08-25,279.0,282.55,272.05,274.6,278.81759114,54175.0,1013.0,15104943.0,18782.0,34.67,10.5,-4.4
2006-08-24,280.0,280.0,273.6,276.55,276.304670438,76010.0,1280.0,21001918.0,18870.0,24.83,6.4,-3.45
2006-08-23,279.7,284.35,275.1,280.75,280.374920244,90902.0,1543.0,25486641.0,34045.0,37.45,9.25,1.05
2006-08-22,275.0,284.5,275.0,278.15,280.105043384,150633.0,2429.0,42193063.0,41979.0,27.87,9.5,3.15
2006-08-21,273.0,275.45,270.0,273.65,272.723774482,52182.0,1133.0,14231272.0,16865.0,32.32,5.45,0.65
2006-08-18,253.2,279.9,253.2,273.2,273.880612771,125985.0,2471.0,34504849.0,30886.0,24.52,26.7,20.0
2006-08-17,276.8,279.4,262.05,267.05,268.39469451,100085.0,1780.0,26862283.0,27376.0,27.35,17.35,-9.75
2006-08-16,270.0,280.0,268.9,274.65,274.780178438,216098.0,3291.0,59379447.0,58397.0,27.02,11.1,4.65
2006-08-14,261.0,269.0,261.0,266.25,264.337868047,83651.0,1592.0,22112127.0,38151.0,45.61,8.0,5.25
2006-08-11,265.0,270.0,257.5,258.9,263.040704395,176492.0,3761.0,46424580.0,42499.0,24.08,12.5,-6.1
2006-08-10,252.5,266.5,251.0,263.95,258.737734534,285619.0,4919.0,73900413.0,79567.0,27.86,15.5,11.45
2006-08-09,235.0,254.75,231.25,251.45,246.39727377,332914.0,4745.0,82029102.0,91656.0,27.53,23.5,16.45
2006-08-08,231.5,237.0,231.05,234.0,233.904786648,63510.0,1236.0,14855293.0,13146.0,20.7,5.95,2.5
2006-08-07,234.0,234.45,228.5,229.1,229.983048131,56159.0,646.0,12915618.0,40110.0,71.42,5.95,-4.9
2006-08-04,238.0,243.3,231.0,231.8,236.916949541,87200.0,1767.0,20659158.0,23710.0,27.19,12.3,-6.2
2006-08-03,236.05,244.0,236.05,237.35,240.156935562,116328.0,2087.0,27936976.0,30291.0,26.04,7.95,1.3
2006-08-02,229.8,240.9,228.0,235.5,235.840588988,106216.0,2331.0,25050044.0,21530.0,20.27,12.9,5.7
2006-08-01,236.65,236.65,227.0,230.65,231.852684781,51047.0,1210.0,11835384.0,17917.0,35.1,9.65,-6.0
2006-07-31,237.0,243.0,234.4,236.65,238.895015487,83298.0,1793.0,19899477.0,22602.0,27.13,8.6,-0.35
2006-07-28,235.5,245.0,233.0,236.65,239.408155543,179706.0,3948.0,43023082.0,51642.0,28.74,12.0,1.15
2006-07-27,219.8,245.0,219.0,237.8,237.068632781,389974.0,7644.0,92450603.0,86473.0,22.17,26.0,18.0
2006-07-26,212.0,216.5,207.0,214.7,213.348947313,37808.0,806.0,8066297.0,16123.0,42.64,9.5,2.7
2006-07-25,206.0,209.75,205.0,207.5,207.18910619,24748.0,577.0,5127516.0,8479.0,34.26,4.75,1.5
2006-07-24,202.1,206.0,197.15,201.05,200.865202,35594.0,726.0,7149596.0,14265.0,40.08,8.85,-1.05
2006-07-21,215.0,215.0,203.0,206.9,207.256611166,24504.0,571.0,5078616.0,13439.0,54.84,12.0,-8.1
2006-07-20,212.25,218.0,212.25,214.35,214.970156014,19870.0,439.0,4271457.0,6928.0,34.87,5.75,2.1
2006-07-19,221.0,223.0,210.0,211.05,215.17145963,50595.0,783.0,10886600.0,26012.0,51.41,13.0,-9.95
2006-07-18,225.0,226.85,214.2,217.3,218.594104711,28192.0,658.0,6162605.0,11296.0,40.07,12.65,-7.7
2006-07-17,225.8,227.0,222.05,224.3,224.129128104,29281.0,505.0,6562725.0,13975.0,47.73,4.95,-1.5
2006-07-14,224.9,229.0,222.4,226.9,226.233647842,43878.0,961.0,9926680.0,14574.0,33.21,6.6,2.0
2006-07-13,223.0,234.0,221.0,231.1,229.12268378,103779.0,1827.0,23778123.0,38049.0,36.66,13.0,8.1
2006-07-10,215.0,225.0,215.0,219.6,219.421631308,45203.0,819.0,9918516.0,20888.0,46.21,10.0,4.6
2006-07-07,234.9,237.05,218.0,219.8,228.024138772,57418.0,1156.0,13092690.0,25360.0,44.17,19.05,-15.1
2006-07-06,225.0,237.5,221.15,230.9,231.521725011,61588.0,1505.0,14258960.0,16003.0,25.98,16.35,5.9
2006-07-05,228.1,229.7,224.2,226.85,226.929987745,31823.0,1270.0,7221593.0,14564.0,45.77,5.5,-1.25
2006-07-04,235.0,237.4,227.1,229.05,232.866840149,26900.0,575.0,6264118.0,8680.0,32.27,10.3,-5.95
2006-07-03,238.0,241.4,230.0,232.05,233.465753798,36734.0,946.0,8576131.0,15751.0,42.88,11.4,-5.95
2006-06-30,230.0,238.0,225.9,233.35,230.740744174,86297.0,3062.0,19912234.0,39723.0,46.03,12.1,3.35
2006-06-29,233.9,233.9,217.25,219.25,224.321685904,28590.0,625.0,6413357.0,11094.0,38.8,16.65,-14.65
2006-06-28,220.0,225.0,215.0,223.4,221.093751424,65855.0,1420.0,14560129.0,15383.0,23.36,10.0,3.4
2006-06-27,227.2,231.75,215.0,223.35,222.334036677,58293.0,1886.0,12960518.0,18422.0,31.6,16.75,-3.85
2006-06-26,251.9,251.95,224.4,226.15,236.572343192,60759.0,1359.0,14373899.0,29890.0,49.19,27.55,-25.75
2006-06-25,248.9,255.0,246.15,247.95,249.105550456,20701.0,484.0,5156734.0,8383.0,40.5,8.85,-0.95
2006-06-23,230.65,247.8,230.0,243.95,242.467201294,74195.0,1747.0,17989854.0,17972.0,24.22,17.8,13.3
2006-06-22,239.5,248.0,239.0,243.3,243.809598718,101076.0,1683.0,24643299.0,34037.0,33.67,9.0,3.8
2006-06-21,218.5,237.9,218.5,233.45,230.639038754,101202.0,1895.0,23341132.0,29840.0,29.49,19.4,14.95
2006-06-20,215.65,223.95,215.6,218.8,220.555129178,44822.0,938.0,9885722.0,13922.0,31.06,8.35,3.15
2006-06-19,215.05,226.0,205.0,224.15,219.290891967,65832.0,1404.0,14436358.0,16381.0,24.88,21.0,9.1
2006-06-16,213.05,226.9,213.05,218.55,221.30996132,114011.0,2277.0,25231770.0,32159.0,28.21,13.85,5.5
2006-06-15,198.7,211.0,195.5,209.2,203.098083456,78005.0,1542.0,15842666.0,30145.0,38.64,15.5,10.5
2006-06-14,203.0,210.0,185.1,188.65,195.641337499,107544.0,1609.0,21040052.0,52913.0,49.2,24.9,-14.35
2006-06-13,200.05,207.0,196.2,199.1,202.114261183,60563.0,1333.0,12240646.0,21436.0,35.39,10.8,-0.95
2006-06-12,219.0,231.9,212.0,216.8,220.695937031,87916.0,1644.0,19402704.0,27677.0,31.48,19.9,-2.2
2006-06-09,186.05,222.0,180.05,218.75,210.847115681,123322.0,2252.0,26002088.0,58965.0,47.81,41.95,32.7
2006-06-08,210.0,210.0,186.2,198.05,193.467539788,189817.0,2905.0,36723428.0,88082.0,46.4,23.8,-11.95
2006-06-07,243.0,248.0,214.0,215.7,227.425890149,103522.0,1949.0,23543583.0,35242.0,34.04,34.0,-27.3
2006-06-06,253.5,259.0,242.15,245.3,249.305036394,68005.0,1319.0,16953989.0,23150.0,34.04,16.85,-8.2
2006-06-05,266.7,271.0,256.55,265.3,262.028393988,81637.0,944.0,21391212.0,49702.0,60.88,14.45,-1.4
2006-06-02,270.0,273.5,235.0,262.0,253.893652855,106284.0,1961.0,26984833.0,31790.0,29.91,38.5,-8.0
2006-06-01,277.0,285.0,268.0,273.3,274.949869802,61061.0,1104.0,16788714.0,29674.0,48.6,17.0,-3.7
2006-05-31,281.0,281.0,260.0,274.5,268.514493436,63684.0,1485.0,17100077.0,21853.0,34.31,21.0,-6.5
2006-05-30,297.7,304.0,281.1,284.1,295.072735231,111954.0,2745.0,33034573.0,26465.0,23.64,22.9,-13.6
2006-05-29,281.0,296.0,280.0,293.65,290.086436314,64857.0,1296.0,18814136.0,30957.0,47.73,16.0,12.65
2006-05-25,268.0,268.0,257.0,261.3,260.218566321,49509.0,875.0,12883161.0,19968.0,40.33,11.0,-6.7
2006-05-24,273.0,280.0,255.0,269.5,273.208634154,61083.0,1527.0,16688403.0,17727.0,29.02,25.0,-3.5
2006-05-23,236.0,272.0,220.0,269.45,259.589950698,121700.0,2048.0,31592097.0,55156.0,45.32,52.0,33.45
2006-05-22,284.9,291.8,225.2,244.05,247.2399078,128416.0,2111.0,31749560.0,49384.0,38.46,66.6,-40.85
2006-05-19,310.0,314.0,279.0,281.45,292.980648903,89659.0,1679.0,26268352.0,37894.0,42.26,35.0,-28.55
2006-05-18,324.0,325.0,296.0,299.8,308.120929808,87588.0,1364.0,26987696.0,46930.0,53.58,29.0,-24.2
2006-05-17,322.0,332.0,321.0,326.25,325.97680743,77956.0,1361.0,25411848.0,32747.0,42.01,11.0,4.25
2006-05-16,322.5,328.7,300.0,316.7,312.964577824,97566.0,1925.0,30534702.0,36527.0,37.44,28.7,-5.8
2006-05-15,344.25,350.0,314.0,318.15,330.317342566,127657.0,2033.0,42167321.0,72976.0,57.17,36.0,-26.1
2006-05-12,345.0,350.0,340.0,340.95,344.590314583,43963.0,905.0,15149224.0,22722.0,51.68,10.0,-4.05
2006-05-11,350.6,352.7,344.0,345.4,347.754327166,43562.0,1013.0,15148874.0,16150.0,37.07,8.7,-5.2
2006-05-10,358.0,359.0,345.0,346.2,350.468945197,59395.0,1183.0,20816103.0,35303.0,59.44,14.0,-11.8
2006-05-09,361.95,363.7,351.6,353.55,355.541867458,51878.0,1102.0,18444801.0,16786.0,32.36,12.1,-8.4
2006-05-08,355.8,371.0,353.5,358.6,360.665498963,86780.0,1565.0,31298552.0,21967.0,25.31,17.5,2.8
2006-05-05,362.0,363.9,351.25,352.9,356.489097348,68332.0,1400.0,24359613.0,26454.0,38.71,12.65,-9.1
2006-05-04,369.5,374.0,354.0,360.2,364.511682944,123385.0,2197.0,44975274.0,46104.0,37.37,20.0,-9.3
2006-05-03,385.0,392.8,363.1,365.75,371.436432765,178850.0,3057.0,66431406.0,72720.0,40.66,29.7,-19.25
2006-05-02,390.5,409.0,387.0,391.6,398.994746666,395939.0,6967.0,157977581.0,134141.0,33.88,22.0,1.1
2006-04-29,340.25,391.7,340.25,387.6,379.669339306,318786.0,5428.0,121033270.0,94108.0,29.52,51.45,47.35
2006-04-28,310.0,341.0,307.5,336.9,331.896769653,134970.0,1985.0,44796107.0,70073.0,51.92,33.5,26.9
2006-04-27,351.0,355.0,340.25,341.5,347.230798379,68614.0,1220.0,23824894.0,29729.0,43.33,14.75,-9.5
2006-04-26,348.0,353.9,344.1,347.8,349.092984392,63430.0,1036.0,22142968.0,20338.0,32.06,9.8,-0.2
2006-04-25,355.0,359.8,344.05,345.85,351.279459894,53471.0,1030.0,18783264.0,21674.0,40.53,15.75,-9.15
2006-04-24,351.95,365.0,345.0,354.9,356.74786165,131059.0,1848.0,46755018.0,42084.0,32.11,20.0,2.95
2006-04-21,359.0,359.0,346.0,348.45,350.589441857,122370.0,2590.0,42901630.0,66260.0,54.15,13.0,-10.55
2006-04-20,365.0,367.75,355.6,357.0,359.784660157,72504.0,1222.0,26085827.0,22253.0,30.69,12.15,-8.0
2006-04-19,364.8,372.0,360.0,363.6,366.337067022,173912.0,2716.0,63710412.0,34203.0,19.67,12.0,-1.2
2006-04-18,362.8,372.0,358.0,361.0,364.365917135,124878.0,2199.0,45501287.0,39976.0,32.01,14.0,-1.8
2006-04-17,349.4,363.0,349.4,358.65,356.927745224,118096.0,2298.0,42151739.0,37382.0,31.65,13.6,9.25
2006-04-13,366.7,366.7,338.0,346.1,350.676339106,211391.0,4224.0,74129822.0,81731.0,38.66,28.7,-20.6
2006-04-12,383.5,387.0,361.5,365.0,375.271048954,222517.0,3910.0,83504188.0,87621.0,39.38,25.5,-18.5
2006-04-10,400.0,400.0,377.55,380.75,385.713740108,185115.0,3086.0,71401399.0,61880.0,33.43,22.45,-19.25
2006-04-07,412.8,414.0,388.0,391.8,402.703360449,237379.0,3705.0,95593321.0,74282.0,31.29,26.0,-21.0
2006-04-05,406.8,420.7,405.0,413.3,413.745983816,630885.0,7437.0,261026135.0,166651.0,26.42,15.7,6.5
2006-04-03,372.5,379.9,371.0,377.2,376.133057337,114011.0,1876.0,42883306.0,39734.0,34.85,8.9,4.7
2006-03-31,377.25,378.0,368.0,369.15,373.092431003,181530.0,2563.0,67727469.0,67782.0,37.34,10.0,-8.1
2006-03-30,374.0,384.8,372.1,374.55,377.50689583,195843.0,3255.0,73932083.0,45323.0,23.14,12.7,0.55
